date,value
18.04.15,223.40
17.04.15,222.60
16.04.15,228.00
15.04.15,223.00
14.04.15,218.00
13.04.15,223.60
12.04.15,235.90
11.04.15,236.50
10.04.15,234.70
09.04.15,243.30
08.04.15,244.60
07.04.15,253.00
06.04.15,255.00
05.04.15,259.60
04.04.15,252.90
03.04.15,254.50
02.04.15,252.60
01.04.15,246.20
31.03.15,244.10
30.03.15,246.80
29.03.15,242.10
28.03.15,252.00
27.03.15,247.20
26.03.15,248.00
25.03.15,246.40
24.03.15,246.70
23.03.15,265.50
22.03.15,268.60
21.03.15,259.70
20.03.15,261.80
19.03.15,260.90
18.03.15,255.90
17.03.15,285.40
16.03.15,290.40
15.03.15,284.90
14.03.15,281.60
13.03.15,287.20
12.03.15,293.90
11.03.15,295.60
10.03.15,291.40
09.03.15,290.00
08.03.15,274.50
07.03.15,274.90
06.03.15,272.60
05.03.15,275.20
04.03.15,271.90
03.03.15,280.60
02.03.15,273.80
01.03.15,257.90
28.02.15,254.10
27.02.15,253.50
26.02.15,236.50
25.02.15,237.30
24.02.15,238.90
23.02.15,238.80
22.02.15,235.70
21.02.15,244.40
20.02.15,244.50
19.02.15,241.90
18.02.15,235.20
17.02.15,243.20
16.02.15,235.80
15.02.15,233.30
14.02.15,258.60
13.02.15,236.20
12.02.15,221.80
11.02.15,218.80
10.02.15,219.70
09.02.15,220.30
08.02.15,223.70
07.02.15,227.70
06.02.15,223.00
05.02.15,216.50
04.02.15,226.60
03.02.15,227.40
02.02.15,238.90
01.02.15,225.30
31.01.15,218.50
30.01.15,231.80
29.01.15,234.00
28.01.15,236.20
27.01.15,263.30
26.01.15,269.20
25.01.15,252.10
24.01.15,248.20
23.01.15,232.20
22.01.15,232.70
21.01.15,228.20
20.01.15,210.60
19.01.15,215.90
18.01.15,210.60
17.01.15,199.60
16.01.15,206.90
15.01.15,209.80
14.01.15,164.90
13.01.15,221.30
12.01.15,269.30
11.01.15,264.80
10.01.15,273.40
09.01.15,288.00
08.01.15,282.70
07.01.15,291.30
06.01.15,282.30
05.01.15,274.80
04.01.15,264.70
03.01.15,287.10
02.01.15,315.20
01.01.15,314.90
31.12.14,318.20
30.12.14,311.30
29.12.14,314.10
28.12.14,316.50
27.12.14,315.30
26.12.14,330.00
25.12.14,319.00
24.12.14,322.40
23.12.14,335.30
22.12.14,330.80
21.12.14,322.60
20.12.14,330.40
19.12.14,317.80
18.12.14,310.30
17.12.14,320.00
16.12.14,330.20
15.12.14,345.40
14.12.14,349.40
13.12.14,348.20
12.12.14,353.40
11.12.14,347.70
10.12.14,347.90
09.12.14,352.20
08.12.14,365.00
07.12.14,376.50
06.12.14,376.30
05.12.14,377.60
04.12.14,369.80
03.12.14,377.00
02.12.14,380.60
01.12.14,378.60
30.11.14,374.90
29.11.14,376.30
28.11.14,377.60
27.11.14,368.80
26.11.14,365.40
25.11.14,376.40
24.11.14,378.90
23.11.14,365.90
22.11.14,352.00
21.11.14,351.80
20.11.14,357.30
19.11.14,381.40
18.11.14,379.20
17.11.14,384.70
16.11.14,385.60
15.11.14,374.90
14.11.14,396.50
13.11.14,428.70
12.11.14,432.00
11.11.14,365.40
10.11.14,367.10
09.11.14,362.00
08.11.14,343.50
07.11.14,341.90
06.11.14,347.70
05.11.14,338.00
04.11.14,328.00
03.11.14,324.20
02.11.14,322.50
01.11.14,325.40
31.10.14,337.90
30.10.14,344.90
29.10.14,335.10
28.10.14,351.10
27.10.14,350.10
26.10.14,348.70
25.10.14,346.70
24.10.14,355.10
23.10.14,355.80
22.10.14,378.90
21.10.14,382.40
20.10.14,380.40
19.10.14,387.30
18.10.14,390.90
17.10.14,380.50
16.10.14,379.80
15.10.14,393.20
14.10.14,397.10
13.10.14,387.30
12.10.14,373.20
11.10.14,361.20
10.10.14,361.70
09.10.14,360.90
08.10.14,350.90
07.10.14,331.60
06.10.14,331.50
05.10.14,322.90
04.10.14,335.30
03.10.14,363.50
02.10.14,375.10
01.10.14,382.80
30.09.14,388.20
29.09.14,376.80
28.09.14,379.10
27.09.14,399.00
26.09.14,404.50
25.09.14,412.30
24.09.14,423.80
23.09.14,436.90
22.09.14,404.10
21.09.14,401.60
20.09.14,411.50
19.09.14,397.70
18.09.14,424.30
17.09.14,461.10
16.09.14,466.80
15.09.14,477.70
14.09.14,477.70
13.09.14,478.20
12.09.14,477.70
11.09.14,478.50
10.09.14,479.70
09.09.14,474.90
08.09.14,475.70
07.09.14,485.80
06.09.14,484.50
05.09.14,483.60
04.09.14,491.00
03.09.14,480.00
02.09.14,478.90
01.09.14,477.20
31.08.14,481.80
30.08.14,506.00
29.08.14,512.60
28.08.14,510.80
27.08.14,515.20
26.08.14,512.60
25.08.14,502.90
24.08.14,509.70
23.08.14,497.70
22.08.14,516.10
21.08.14,517.90
20.08.14,516.80
19.08.14,485.10
18.08.14,462.20
17.08.14,485.50
16.08.14,522.00
15.08.14,496.50
14.08.14,504.80
13.08.14,542.10
12.08.14,567.70
11.08.14,575.90
10.08.14,592.10
09.08.14,589.50
08.08.14,595.80
07.08.14,592.80
06.08.14,589.80
05.08.14,588.80
04.08.14,592.80
03.08.14,588.90
02.08.14,591.70
01.08.14,598.80
31.07.14,589.50
30.07.14,564.60
29.07.14,585.80
28.07.14,587.90
27.07.14,595.00
26.07.14,596.00
25.07.14,600.50
24.07.14,601.90
23.07.14,621.70
22.07.14,622.50
21.07.14,625.10
20.07.14,621.00
19.07.14,627.00
18.07.14,627.50
17.07.14,626.60
16.07.14,614.80
15.07.14,619.60
14.07.14,618.30
13.07.14,628.00
12.07.14,635.90
11.07.14,632.90
10.07.14,618.40
09.07.14,623.00
08.07.14,615.30
07.07.14,613.60
06.07.14,626.70
05.07.14,623.00
04.07.14,624.00
03.07.14,638.00
02.07.14,645.70
01.07.14,643.20
30.06.14,635.10
29.06.14,601.10
28.06.14,597.60
27.06.14,602.20
26.06.14,582.70
25.06.14,568.50
24.06.14,588.80
23.06.14,591.20
22.06.14,603.60
21.06.14,597.00
20.06.14,590.80
19.06.14,600.20
18.06.14,606.20
17.06.14,605.10
16.06.14,599.10
15.06.14,582.30
14.06.14,583.40
13.06.14,610.30
12.06.14,597.10
11.06.14,643.00
10.06.14,655.60
09.06.14,644.30
08.06.14,651.00
07.06.14,651.70
06.06.14,650.40
05.06.14,660.20
04.06.14,638.90
03.06.14,669.40
02.06.14,655.50
01.06.14,649.80
31.05.14,627.90
30.05.14,612.30
29.05.14,564.40
28.05.14,570.80
27.05.14,570.10
26.05.14,582.00
25.05.14,570.40
24.05.14,520.50
23.05.14,518.10
22.05.14,515.40
21.05.14,488.80
20.05.14,484.60
19.05.14,443.90
18.05.14,450.10
17.05.14,452.80
16.05.14,453.60
15.05.14,448.10
14.05.14,442.60
13.05.14,433.90
12.05.14,438.20
11.05.14,433.20
10.05.14,451.90
09.05.14,445.50
08.05.14,441.10
07.05.14,446.50
06.05.14,432.20
05.05.14,430.90
04.05.14,436.00
03.05.14,438.60
02.05.14,453.70
01.05.14,460.10
30.04.14,445.60
29.04.14,446.10
28.04.14,441.90
27.04.14,443.20
26.04.14,457.90
25.04.14,464.50
24.04.14,500.30
23.04.14,487.30
22.04.14,487.90
21.04.14,495.20
20.04.14,498.50
19.04.14,506.00
18.04.14,485.50
17.04.14,502.00
16.04.14,537.00
15.04.14,526.40
14.04.14,478.40
13.04.14,427.60
12.04.14,437.60
11.04.14,435.10
10.04.14,384.60
09.04.14,457.30
08.04.14,466.60
07.04.14,462.40
06.04.14,455.70
05.04.14,456.60
04.04.14,444.40
03.04.14,436.30
02.04.14,424.40
01.04.14,463.50
31.03.14,444.70
30.03.14,446.90
29.03.14,477.10
28.03.14,482.60
27.03.14,460.50
26.03.14,562.50
25.03.14,562.90
24.03.14,567.60
23.03.14,551.20
22.03.14,564.30
21.03.14,549.60
20.03.14,566.00
19.03.14,595.00
18.03.14,598.90
17.03.14,606.40
16.03.14,619.10
15.03.14,624.00
14.03.14,614.00
13.03.14,625.00
12.03.14,619.40
11.03.14,608.70
10.03.14,613.00
09.03.14,627.00
08.03.14,609.20
07.03.14,616.70
06.03.14,648.30
05.03.14,658.30
04.03.14,661.80
03.03.14,662.20
02.03.14,544.60
01.03.14,557.40
28.02.14,573.90
27.02.14,596.50
26.02.14,593.10
25.02.14,135.80
24.02.14,174.00
23.02.14,310.20
22.02.14,255.60
21.02.14,111.60
20.02.14,111.90
19.02.14,261.50
18.02.14,294.00
17.02.14,272.30
16.02.14,299.80
15.02.14,371.10
14.02.14,427.70
13.02.14,451.40
12.02.14,531.10
11.02.14,579.00
10.02.14,582.60
09.02.14,659.60
08.02.14,648.80
07.02.14,695.70
06.02.14,828.90
05.02.14,904.50
04.02.14,926.60
03.02.14,931.70
02.02.14,953.30
01.02.14,940.40
31.01.14,938.80
30.01.14,941.40
29.01.14,925.70
28.01.14,932.70
27.01.14,943.50
26.01.14,1007.00
25.01.14,961.00
24.01.14,916.50
23.01.14,944.20
22.01.14,951.00
21.01.14,962.20
20.01.14,956.00
19.01.14,954.80
18.01.14,905.70
17.01.14,894.20
16.01.14,913.50
15.01.14,941.20
14.01.14,919.30
13.01.14,922.90
12.01.14,939.80
11.01.14,1005.30
10.01.14,957.80
09.01.14,937.00
08.01.14,938.80
07.01.14,879.90
06.01.14,1012.70
05.01.14,1014.70
04.01.14,924.70
03.01.14,884.30
02.01.14,856.90
01.01.14,815.90
31.12.13,805.90
30.12.13,804.80
29.12.13,785.00
28.12.13,762.00
27.12.13,803.00
26.12.13,802.00
25.12.13,707.30
24.12.13,702.80
23.12.13,713.20
22.12.13,639.50
21.12.13,640.50
20.12.13,650.00
19.12.13,732.00
18.12.13,541.00
17.12.13,715.00
16.12.13,759.90
15.12.13,919.90
14.12.13,908.90
13.12.13,936.80
12.12.13,900.00
11.12.13,919.90
10.12.13,1033.70
09.12.13,919.00
08.12.13,804.00
07.12.13,697.00
06.12.13,845.00
05.12.13,1106.30
04.12.13,1237.60
03.12.13,1154.90
02.12.13,1096.60
01.12.13,1004.40
30.11.13,1205.70
29.11.13,1206.90
28.11.13,1101.40
27.11.13,1079.90
26.11.13,970.00
25.11.13,830.00
24.11.13,795.00
23.11.13,832.50
22.11.13,802.00
21.11.13,764.90
20.11.13,638.00
19.11.13,645.70
18.11.13,785.40
17.11.13,528.30
16.11.13,462.00
15.11.13,433.90
14.11.13,433.40
13.11.13,434.90
12.11.13,380.00
11.11.13,363.00
10.11.13,336.30
09.11.13,367.80
08.11.13,355.00
07.11.13,309.60
06.11.13,264.10
05.11.13,251.30
04.11.13,238.20
03.11.13,224.00
02.11.13,211.70
01.11.13,213.40
31.10.13,211.20
30.10.13,208.00
29.10.13,216.00
28.10.13,206.90
27.10.13,206.90
26.10.13,188.60
25.10.13,197.90
24.10.13,207.00
23.10.13,228.00
22.10.13,203.00
21.10.13,192.80
20.10.13,186.10
19.10.13,183.10
18.10.13,168.30
17.10.13,157.60
16.10.13,152.80
15.10.13,158.10
14.10.13,151.40
13.10.13,147.50
12.10.13,142.90
11.10.13,140.10
10.10.13,140.40
09.10.13,139.50
08.10.13,136.50
07.10.13,135.80
06.10.13,137.80
05.10.13,136.70
04.10.13,136.80
03.10.13,131.00
02.10.13,123.00
01.10.13,140.30
30.09.13,141.90
29.09.13,143.90
28.09.13,142.50
27.09.13,138.90
26.09.13,137.10
25.09.13,135.00
24.09.13,134.80
23.09.13,133.40
22.09.13,134.00
21.09.13,134.40
20.09.13,133.80
19.09.13,135.10
18.09.13,140.40
17.09.13,139.10
16.09.13,139.40
15.09.13,138.30
14.09.13,136.70
13.09.13,140.70
12.09.13,139.40
11.09.13,142.10
10.09.13,132.60
09.09.13,133.10
08.09.13,126.30
07.09.13,129.00
06.09.13,121.90
05.09.13,130.20
04.09.13,132.50
03.09.13,144.00
02.09.13,144.00
01.09.13,146.00
31.08.13,141.00
30.08.13,138.00
29.08.13,129.30
28.08.13,128.80
27.08.13,131.30
26.08.13,120.10
25.08.13,122.10
24.08.13,119.60
23.08.13,118.50
22.08.13,122.00
21.08.13,123.30
20.08.13,121.20
19.08.13,118.50
18.08.13,113.40
17.08.13,112.80
16.08.13,109.00
15.08.13,110.00
14.08.13,112.60
13.08.13,109.60
12.08.13,106.80
11.08.13,105.00
10.08.13,103.00
09.08.13,102.80
08.08.13,103.10
07.08.13,106.00
06.08.13,106.60
05.08.13,106.70
04.08.13,105.10
03.08.13,104.90
02.08.13,104.50
01.08.13,104.00
31.07.13,106.20
30.07.13,108.00
29.07.13,101.50
28.07.13,98.80
27.07.13,94.40
26.07.13,96.00
25.07.13,96.90
24.07.13,95.10
23.07.13,95.60
22.07.13,91.60
21.07.13,92.00
20.07.13,89.80
19.07.13,92.00
18.07.13,90.10
17.07.13,98.50
16.07.13,97.10
15.07.13,98.90
14.07.13,94.40
13.07.13,98.30
12.07.13,94.00
11.07.13,89.00
10.07.13,88.00
09.07.13,76.70
08.07.13,76.00
07.07.13,76.50
06.07.13,69.70
05.07.13,68.50
04.07.13,80.00
03.07.13,78.90
02.07.13,90.40
01.07.13,88.10
30.06.13,97.50
29.06.13,95.00
28.06.13,94.70
27.06.13,101.70
26.06.13,104.00
25.06.13,103.30
24.06.13,102.10
23.06.13,107.90
22.06.13,108.20
21.06.13,109.50
20.06.13,111.30
19.06.13,108.30
18.06.13,107.30
17.06.13,101.90
16.06.13,99.90
15.06.13,99.80
14.06.13,100.00
13.06.13,103.90
12.06.13,108.80
11.06.13,109.00
10.06.13,106.30
09.06.13,100.40
08.06.13,107.90
07.06.13,111.00
06.06.13,119.00
05.06.13,121.90
04.06.13,121.40
03.06.13,120.70
02.06.13,122.50
01.06.13,129.30
31.05.13,128.80
30.05.13,128.80
29.05.13,132.30
28.05.13,129.00
27.05.13,129.80
26.05.13,133.50
25.05.13,132.00
24.05.13,133.10
23.05.13,126.30
22.05.13,123.80
21.05.13,122.90
20.05.13,122.00
19.05.13,122.50
18.05.13,123.20
17.05.13,123.50
16.05.13,118.20
15.05.13,114.20
14.05.13,111.40
13.05.13,118.00
12.05.13,114.80
11.05.13,115.60
10.05.13,117.70
09.05.13,112.80
08.05.13,113.20
07.05.13,109.60
06.05.13,112.30
05.05.13,116.00
04.05.13,112.90
03.05.13,98.10
02.05.13,106.30
01.05.13,116.40
30.04.13,139.20
29.04.13,144.00
28.04.13,134.40
27.04.13,128.00
26.04.13,136.90
25.04.13,141.70
24.04.13,154.20
23.04.13,143.50
22.04.13,127.40
21.04.13,119.20
20.04.13,126.60
19.04.13,118.50
18.04.13,109.00
17.04.13,93.10
16.04.13,68.40
15.04.13,82.40
14.04.13,90.00
13.04.13,93.00
12.04.13,117.00
11.04.13,124.90
10.04.13,165.00
09.04.13,230.00
08.04.13,187.50
07.04.13,162.30
06.04.13,142.60
05.04.13,142.30
04.04.13,132.10
03.04.13,135.00
02.04.13,118.00
01.04.13,104.00
31.03.13,93.00
30.03.13,92.20
29.03.13,90.50
28.03.13,86.20
27.03.13,88.90
26.03.13,78.50
25.03.13,73.60
24.03.13,71.50
23.03.13,64.30
22.03.13,69.90
21.03.13,70.80
20.03.13,64.50
19.03.13,59.10
18.03.13,51.60
17.03.13,47.40
16.03.13,47.00
15.03.13,47.00
14.03.13,47.20
13.03.13,46.90
12.03.13,44.30
11.03.13,48.40
10.03.13,46.00
09.03.13,46.80
08.03.13,44.20
07.03.13,42.00
06.03.13,41.00
05.03.13,40.30
04.03.13,36.20
03.03.13,34.50
02.03.13,34.30
01.03.13,34.50
28.02.13,33.40
27.02.13,30.90
26.02.13,31.10
25.02.13,30.40
24.02.13,29.90
23.02.13,29.80
22.02.13,30.30
21.02.13,29.80
20.02.13,29.60
19.02.13,29.40
18.02.13,27.00
17.02.13,26.80
16.02.13,27.20
15.02.13,27.10
14.02.13,27.20
13.02.13,24.20
12.02.13,25.20
11.02.13,24.60
10.02.13,24.00
09.02.13,23.60
08.02.13,22.70
07.02.13,22.10
06.02.13,21.20
05.02.13,20.60
04.02.13,20.40
03.02.13,20.60
02.02.13,19.60
01.02.13,20.50
31.01.13,20.40
30.01.13,19.70
29.01.13,19.50
28.01.13,18.70
27.01.13,17.80
26.01.13,17.90
25.01.13,17.40
24.01.13,16.90
23.01.13,17.50
22.01.13,17.30
21.01.13,16.80
20.01.13,15.70
19.01.13,15.60
18.01.13,15.70
17.01.13,15.50
16.01.13,14.70
15.01.13,14.30
14.01.13,14.30
13.01.13,14.10
12.01.13,14.20
11.01.13,14.10
10.01.13,14.10
09.01.13,13.80
08.01.13,13.70
07.01.13,13.60
06.01.13,13.40
05.01.13,13.40
04.01.13,13.50
03.01.13,13.40
02.01.13,13.30
01.01.13,13.30
31.12.12,13.50
30.12.12,13.40
29.12.12,13.40
28.12.12,13.40
27.12.12,13.40
26.12.12,13.50
25.12.12,13.40
24.12.12,13.40
23.12.12,13.30
22.12.12,13.40
21.12.12,13.50
20.12.12,13.50
19.12.12,13.60
18.12.12,13.30
17.12.12,13.30
16.12.12,13.30
15.12.12,13.50
14.12.12,13.60
13.12.12,13.70
12.12.12,13.70
11.12.12,13.60
10.12.12,13.40
09.12.12,13.40
08.12.12,13.40
07.12.12,13.50
06.12.12,13.30
05.12.12,13.40
04.12.12,13.40
03.12.12,12.70
02.12.12,12.50
01.12.12,12.60
30.11.12,12.60
29.11.12,12.40
28.11.12,12.40
27.11.12,12.20
26.11.12,12.30
25.11.12,12.50
24.11.12,12.40
23.11.12,12.40
22.11.12,12.40
21.11.12,11.80
20.11.12,11.70
19.11.12,11.80
18.11.12,11.60
17.11.12,11.80
16.11.12,11.80
15.11.12,11.20
14.11.12,10.90
13.11.12,10.90
12.11.12,11.00
11.11.12,10.90
10.11.12,10.90
09.11.12,10.80
08.11.12,10.90
07.11.12,10.90
06.11.12,10.90
05.11.12,10.80
04.11.12,10.80
03.11.12,10.60
02.11.12,10.50
01.11.12,10.60
31.10.12,11.20
30.10.12,10.90
29.10.12,10.60
28.10.12,10.70
27.10.12,10.30
26.10.12,10.20
25.10.12,10.90
24.10.12,11.60
23.10.12,11.60
22.10.12,11.70
21.10.12,11.60
20.10.12,11.70
19.10.12,11.70
18.10.12,11.90
17.10.12,11.80
16.10.12,11.90
15.10.12,11.80
14.10.12,11.70
13.10.12,11.90
12.10.12,12.00
11.10.12,12.00
10.10.12,12.10
09.10.12,11.90
08.10.12,11.80
07.10.12,11.80
06.10.12,12.50
05.10.12,12.70
04.10.12,12.90
03.10.12,12.90
02.10.12,12.80
01.10.12,12.40
30.09.12,12.40
29.09.12,12.40
28.09.12,12.40
27.09.12,12.30
26.09.12,12.30
25.09.12,12.20
24.09.12,12.10
23.09.12,12.20
22.09.12,12.20
21.09.12,12.40
20.09.12,12.30
19.09.12,12.60
18.09.12,12.30
17.09.12,11.90
16.09.12,11.90
15.09.12,11.80
14.09.12,11.70
13.09.12,11.40
12.09.12,11.40
11.09.12,11.30
10.09.12,11.20
09.09.12,11.00
08.09.12,11.00
07.09.12,11.00
06.09.12,11.20
05.09.12,11.00
04.09.12,10.40
03.09.12,10.50
02.09.12,10.20
01.09.12,10.00
31.08.12,10.20
30.08.12,10.80
29.08.12,10.90
28.08.12,10.90
27.08.12,10.90
26.08.12,10.60
25.08.12,10.50
24.08.12,10.60
23.08.12,10.10
22.08.12,9.80
21.08.12,9.90
20.08.12,10.10
19.08.12,8.00
18.08.12,11.60
17.08.12,11.60
16.08.12,13.50
15.08.12,13.30
14.08.12,12.20
13.08.12,12.00
12.08.12,11.60
11.08.12,11.50
10.08.12,11.40
09.08.12,11.10
08.08.12,11.10
07.08.12,11.10
06.08.12,10.90
05.08.12,10.90
04.08.12,11.00
03.08.12,11.00
02.08.12,10.50
01.08.12,9.60
31.07.12,9.40
30.07.12,9.10
29.07.12,8.70
28.07.12,8.90
27.07.12,8.90
26.07.12,8.90
25.07.12,8.80
24.07.12,8.60
23.07.12,8.40
22.07.12,8.40
21.07.12,8.90
20.07.12,8.50
19.07.12,8.90
18.07.12,9.10
17.07.12,8.80
16.07.12,8.50
15.07.12,7.60
14.07.12,7.50
13.07.12,7.70
12.07.12,7.80
11.07.12,7.20
10.07.12,7.20
09.07.12,7.00
08.07.12,6.80
07.07.12,6.80
06.07.12,6.70
05.07.12,6.70
04.07.12,6.50
03.07.12,6.40
02.07.12,6.80
01.07.12,6.60
30.06.12,6.70
29.06.12,6.70
28.06.12,6.60
27.06.12,6.70
26.06.12,6.40
25.06.12,6.30
24.06.12,6.30
23.06.12,6.40
22.06.12,6.60
21.06.12,6.70
20.06.12,6.70
19.06.12,6.50
18.06.12,6.30
17.06.12,6.20
16.06.12,6.40
15.06.12,6.50
14.06.12,5.90
13.06.12,5.90
12.06.12,5.70
11.06.12,5.60
10.06.12,5.50
09.06.12,5.60
08.06.12,5.60
07.06.12,5.60
06.06.12,5.50
05.06.12,5.40
04.06.12,5.30
03.06.12,5.20
02.06.12,5.30
01.06.12,5.30
31.05.12,5.20
30.05.12,5.10
29.05.12,5.20
28.05.12,5.10
27.05.12,5.10
26.05.12,5.10
25.05.12,5.20
24.05.12,5.10
23.05.12,5.10
22.05.12,5.10
21.05.12,5.10
20.05.12,5.10
19.05.12,5.10
18.05.12,5.10
17.05.12,5.10
16.05.12,5.10
15.05.12,5.00
14.05.12,5.00
13.05.12,4.90
12.05.12,4.90
11.05.12,5.00
10.05.12,4.80
09.05.12,5.00
08.05.12,5.10
07.05.12,5.10
06.05.12,5.10
05.05.12,5.10
04.05.12,5.10
03.05.12,5.10
02.05.12,5.10
01.05.12,5.00
30.04.12,4.90
29.04.12,4.90
28.04.12,5.00
27.04.12,5.10
26.04.12,5.10
25.04.12,5.10
24.04.12,5.10
23.04.12,5.00
22.04.12,5.20
21.04.12,5.30
20.04.12,5.30
19.04.12,5.10
18.04.12,5.10
17.04.12,5.00
16.04.12,4.90
15.04.12,5.00
14.04.12,5.00
13.04.12,4.90
12.04.12,4.90
11.04.12,4.90
10.04.12,4.80
09.04.12,4.90
08.04.12,4.80
07.04.12,4.70
06.04.12,4.90
05.04.12,4.90
04.04.12,4.90
03.04.12,4.90
02.04.12,5.00
01.04.12,4.80
31.03.12,4.90
30.03.12,4.90
29.03.12,4.80
28.03.12,4.80
27.03.12,4.80
26.03.12,4.60
25.03.12,4.60
24.03.12,4.70
23.03.12,4.70
22.03.12,4.70
21.03.12,4.80
20.03.12,4.80
19.03.12,4.70
18.03.12,5.30
17.03.12,5.20
16.03.12,5.30
15.03.12,5.30
14.03.12,5.40
13.03.12,5.30
12.03.12,4.90
11.03.12,4.90
10.03.12,4.80
09.03.12,4.90
08.03.12,4.90
07.03.12,4.90
06.03.12,5.00
05.03.12,5.00
04.03.12,4.80
03.03.12,4.60
02.03.12,4.70
01.03.12,4.90
29.02.12,4.90
28.02.12,4.90
27.02.12,5.00
26.02.12,4.90
25.02.12,4.80
24.02.12,5.00
23.02.12,5.00
22.02.12,4.40
21.02.12,4.30
20.02.12,4.40
19.02.12,4.40
18.02.12,4.20
17.02.12,4.40
16.02.12,4.30
15.02.12,4.30
14.02.12,4.50
13.02.12,5.30
12.02.12,5.50
11.02.12,5.60
10.02.12,5.90
09.02.12,5.80
08.02.12,5.60
07.02.12,5.70
06.02.12,5.40
05.02.12,5.70
04.02.12,5.90
03.02.12,6.00
02.02.12,6.10
01.02.12,6.10
31.01.12,5.50
30.01.12,5.50
29.01.12,5.40
28.01.12,5.60
27.01.12,5.30
26.01.12,5.30
25.01.12,5.80
24.01.12,6.30
23.01.12,6.40
22.01.12,6.30
21.01.12,6.20
20.01.12,6.50
19.01.12,6.40
18.01.12,5.90
17.01.12,5.60
16.01.12,6.70
15.01.12,7.00
14.01.12,6.80
13.01.12,6.40
12.01.12,6.80
11.01.12,6.90
10.01.12,6.40
09.01.12,6.30
08.01.12,7.10
07.01.12,6.80
06.01.12,6.70
05.01.12,6.90
04.01.12,5.60
03.01.12,4.90
02.01.12,5.20
01.01.12,5.30
31.12.11,4.70
30.12.11,4.30
29.12.11,4.20
28.12.11,4.20
27.12.11,4.10
26.12.11,4.00
25.12.11,4.20
24.12.11,3.90
23.12.11,4.00
22.12.11,3.90
21.12.11,3.90
20.12.11,4.00
19.12.11,3.50
18.12.11,3.20
17.12.11,3.20
16.12.11,3.20
15.12.11,3.20
14.12.11,3.20
13.12.11,3.30
12.12.11,3.10
11.12.11,3.30
10.12.11,3.00
09.12.11,3.00
08.12.11,3.00
07.12.11,3.00
06.12.11,3.00
05.12.11,2.90
04.12.11,2.80
03.12.11,2.80
02.12.11,3.10
01.12.11,3.10
30.11.11,3.00
29.11.11,2.80
28.11.11,2.50
27.11.11,2.50
26.11.11,2.50
25.11.11,2.50
24.11.11,2.40
23.11.11,2.30
22.11.11,2.30
21.11.11,2.30
20.11.11,2.20
19.11.11,2.20
18.11.11,2.00
17.11.11,2.30
16.11.11,2.60
15.11.11,2.30
14.11.11,2.20
13.11.11,3.00
12.11.11,3.00
11.11.11,3.10
10.11.11,2.80
09.11.11,3.00
08.11.11,3.00
07.11.11,3.00
06.11.11,3.00
05.11.11,3.00
04.11.11,3.10
03.11.11,3.20
02.11.11,3.30
01.11.11,3.20
31.10.11,3.30
30.10.11,3.30
29.10.11,3.60
28.10.11,3.20
27.10.11,3.00
26.10.11,2.80
25.10.11,2.80
24.10.11,2.50
23.10.11,3.20
22.10.11,3.20
21.10.11,2.60
20.10.11,2.30
19.10.11,2.30
18.10.11,2.40
17.10.11,2.60
16.10.11,3.60
15.10.11,3.80
14.10.11,4.00
13.10.11,4.10
12.10.11,4.20
11.10.11,3.90
10.10.11,4.10
09.10.11,4.10
08.10.11,4.00
07.10.11,4.30
06.10.11,4.70
05.10.11,4.90
04.10.11,5.00
03.10.11,5.00
02.10.11,5.00
01.10.11,5.00
30.09.11,5.10
29.09.11,4.80
28.09.11,4.80
27.09.11,4.90
26.09.11,4.90
25.09.11,5.30
24.09.11,5.50
23.09.11,5.60
22.09.11,5.40
21.09.11,5.60
20.09.11,6.10
19.09.11,5.50
18.09.11,5.20
17.09.11,4.80
16.09.11,4.80
15.09.11,4.80
14.09.11,5.60
13.09.11,5.80
12.09.11,6.10
11.09.11,5.90
10.09.11,4.80
09.09.11,5.00
08.09.11,6.50
07.09.11,7.20
06.09.11,6.90
05.09.11,7.60
04.09.11,8.20
03.09.11,8.50
02.09.11,8.60
01.09.11,8.20
31.08.11,8.20
30.08.11,8.80
29.08.11,9.00
28.08.11,9.10
27.08.11,8.60
26.08.11,8.20
25.08.11,9.70
24.08.11,10.90
23.08.11,10.90
22.08.11,10.90
21.08.11,11.30
20.08.11,11.40
19.08.11,11.60
18.08.11,10.80
17.08.11,10.90
16.08.11,11.00
15.08.11,11.10
14.08.11,10.80
13.08.11,10.10
12.08.11,9.50
11.08.11,9.50
10.08.11,10.00
09.08.11,10.00
08.08.11,7.80
07.08.11,7.90
06.08.11,6.60
05.08.11,9.80
04.08.11,10.80
03.08.11,9.30
02.08.11,12.10
01.08.11,13.10
31.07.11,13.40
30.07.11,13.50
29.07.11,13.50
28.07.11,13.50
27.07.11,13.90
26.07.11,13.90
25.07.11,14.10
24.07.11,14.00
23.07.11,13.70
22.07.11,13.70
21.07.11,13.60
20.07.11,13.70
19.07.11,13.90
18.07.11,13.50
17.07.11,13.20
16.07.11,13.70
15.07.11,13.80
14.07.11,14.00
13.07.11,13.90
12.07.11,14.00
11.07.11,14.20
10.07.11,14.90
09.07.11,14.40
08.07.11,14.30
07.07.11,14.80
06.07.11,14.80
05.07.11,12.90
04.07.11,13.90
03.07.11,15.40
02.07.11,15.40
01.07.11,15.40
30.06.11,16.10
29.06.11,16.90
28.06.11,17.00
27.06.11,16.80
26.06.11,16.50
25.06.11,17.50
24.06.11,17.50
23.06.11,17.50
22.06.11,17.50
21.06.11,17.50
